Date,Price
2016-08-19,25.101448
2016-08-22,24.90634
2016-08-23,24.984383
2016-08-24,24.796169
2016-08-25,24.690584
2016-08-26,24.545986
2016-08-29,24.518438
2016-08-30,24.330223
2016-08-31,24.353178
2016-09-01,24.49778
2016-09-02,24.727306
2016-09-06,24.720423
2016-09-07,24.871922
2016-09-08,24.220045
2016-09-09,23.671467
2016-09-12,24.201681
2016-09-13,24.777803
2016-09-14,25.654617
2016-09-15,26.526831
2016-09-16,26.377634
2016-09-19,26.070068
2016-09-20,26.067768
2016-09-21,26.063175
2016-09-22,26.308781
2016-09-23,25.870369
2016-09-26,25.909393
2016-09-27,25.957598
2016-09-28,26.154991
2016-09-29,25.748722
2016-09-30,25.94842
2016-10-03,25.826754
2016-10-04,25.936935
2016-10-05,25.94842
2016-10-06,26.14122
2016-10-07,26.180233
2016-10-10,26.637003
2016-10-11,26.694384
2016-10-12,26.933096
2016-10-13,26.850468
2016-10-14,26.999655
2016-10-17,26.9813
2016-10-18,26.962938
2016-10-19,26.882597
2016-10-20,26.86883
2016-10-21,26.763243
2016-10-24,27.00425
2016-10-25,27.141968
2016-10-26,26.53142
2016-10-27,26.27664
2016-10-28,26.102196
2016-10-31,26.060879
2016-11-01,25.590345
2016-11-02,25.613297
2016-11-03,25.338755
2016-11-04,25.11035
2016-11-07,25.472557
2016-11-08,25.622524
2016-11-09,25.580997
2016-11-10,24.868105
2016-11-11,25.01576
2016-11-14,24.388233
2016-11-15,24.711227
2016-11-16,25.375669
2016-11-17,25.36644
2016-11-18,25.391815
2016-11-21,25.777103
2016-11-22,25.793251
2016-11-23,25.661751
2016-11-25,25.790945
2016-11-28,25.740185
2016-11-29,25.714811
2016-11-30,25.497938
2016-12-01,25.260311
2016-12-02,25.354904
2016-12-05,25.172644
2016-12-06,25.36644
2016-12-07,25.615606
2016-12-08,25.867077
2016-12-09,26.289276
2016-12-12,26.139315
2016-12-13,26.575357
2016-12-14,26.575357
2016-12-15,26.720703
2016-12-16,26.755304
2016-12-19,26.909882
2016-12-20,26.9814
2016-12-21,27.006775
2016-12-22,26.82914
2016-12-23,26.882198
2016-12-27,27.052923
2016-12-28,26.937567
2016-12-29,26.930645
2016-12-30,26.720703
2017-01-03,26.796835
2017-01-04,26.766836
2017-01-05,26.902956
2017-01-06,27.202873
2017-01-09,27.452042
2017-01-10,27.479734
2017-01-11,27.627384
2017-01-12,27.512032
2017-01-13,27.463583
2017-01-17,27.685064
2017-01-18,27.682756
2017-01-19,27.634308
2017-01-20,27.685064
2017-01-23,27.703526
2017-01-24,27.678146
2017-01-25,28.118795
2017-01-26,28.132645
2017-01-27,28.134945
2017-01-30,28.061119
2017-01-31,27.996525
2017-02-01,29.703766
2017-02-02,29.653013
2017-02-03,29.779898
2017-02-06,30.059061
2017-02-07,30.345137
2017-02-08,30.462797
2017-02-09,30.682915
2017-02-10,30.613401
2017-02-13,30.884506
2017-02-14,31.285362
2017-02-15,31.398901
2017-02-16,31.361835
2017-02-17,31.447548
2017-02-21,31.674633
2017-02-22,31.76964
2017-02-23,31.635248
2017-02-24,31.665365
2017-02-27,31.727928
2017-02-28,31.741831
2017-03-01,32.390621
2017-03-02,32.198292
2017-03-03,32.388298
2017-03-06,32.28635
2017-03-07,32.328068
2017-03-08,32.207569
2017-03-09,32.133411
2017-03-10,32.240013
2017-03-13,32.253914
2017-03-14,32.205246
2017-03-15,32.545864
2017-03-16,32.599148
2017-03-17,32.436966
2017-03-20,32.777573
2017-03-21,32.402195
2017-03-22,32.768299
2017-03-23,32.652443
2017-03-24,32.587582
2017-03-27,32.643185
2017-03-28,33.319771
2017-03-29,33.393921
2017-03-30,33.349888
2017-03-31,33.287327
2017-04-03,33.296604
2017-04-04,33.544533
2017-04-05,33.370766
2017-04-06,33.287327
2017-04-07,33.213177
2017-04-10,33.173794
2017-04-11,32.816978
2017-04-12,32.856358
2017-04-13,32.682568
2017-04-17,32.863304
2017-04-18,32.717319
2017-04-19,32.596844
2017-04-20,33.004654
2017-04-21,32.965252
2017-04-24,33.2827
2017-04-25,33.488922
2017-04-26,33.291958
2017-04-27,33.317448
2017-04-28,33.285015
2017-05-01,33.963921
2017-05-02,34.179405
2017-05-03,34.075142
2017-05-04,33.952324
2017-05-05,34.515392
2017-05-08,35.453812
2017-05-09,35.680889
2017-05-10,35.51173
2017-05-11,35.818855
2017-05-12,36.319096
2017-05-15,36.226021
2017-05-16,36.172512
2017-05-17,34.957989
2017-05-18,35.490799
2017-05-19,35.61179
2017-05-22,35.828167
2017-05-23,35.783958
2017-05-24,35.676922
2017-05-25,35.80024
2017-05-26,35.739746
2017-05-30,35.753708
2017-05-31,35.541977
2017-06-01,35.639706
2017-06-02,36.167858
2017-06-05,35.814205
2017-06-06,35.935192
2017-06-07,36.14925
2017-06-08,36.060837
2017-06-09,34.662506
2017-06-12,33.834209
2017-06-13,34.106438
2017-06-14,33.773731
2017-06-15,33.571312
2017-06-16,33.101318
2017-06-19,34.048275
2017-06-20,33.738827
2017-06-21,33.938919
2017-06-22,33.88308
2017-06-23,34.034298
2017-06-26,33.927288
2017-06-27,33.441006
2017-06-28,33.929611
2017-06-29,33.429375
2017-06-30,33.508495
2017-07-03,33.387501
2017-07-05,33.52478
2017-07-06,33.20834
2017-07-07,33.545715
2017-07-10,33.750458
2017-07-11,33.859818
2017-07-12,33.908669
2017-07-13,34.380981
2017-07-14,34.676456
2017-07-17,34.797447
2017-07-18,34.918442
2017-07-19,35.137146
2017-07-20,34.978939
2017-07-21,34.962654
2017-07-24,35.386105
2017-07-25,35.537327
2017-07-26,35.704849
2017-07-27,35.030125
2017-07-28,34.783489
2017-07-31,34.60434
2017-08-01,34.911461
2017-08-02,36.561062
2017-08-03,36.195766
2017-08-04,36.386562
2017-08-07,36.949615
2017-08-08,37.245094
2017-08-09,37.473103
2017-08-10,36.279518
2017-08-11,36.784061
2017-08-14,37.337631
2017-08-15,37.746399
2017-08-16,37.59457
2017-08-17,36.872807
2017-08-18,36.788731
2017-08-21,36.720993
2017-08-22,37.321278
2017-08-23,37.368004
2017-08-24,37.20216
2017-08-25,37.33997
2017-08-28,37.71603
2017-08-29,38.052387
2017-08-30,38.155159
2017-08-31,38.306988
2017-09-01,38.318676
2017-09-05,37.858521
2017-09-06,37.818817
2017-09-07,37.666973
2017-09-08,37.052677
2017-09-11,37.723034
2017-09-12,37.573547
2017-09-13,37.29092
2017-09-14,36.970909
2017-09-15,37.344646
2017-09-18,37.062008
2017-09-19,37.076019
2017-09-20,36.454704
2017-09-21,35.828712
2017-09-22,35.478348
2017-09-25,35.16534
2017-09-26,35.770321
2017-09-27,36.024921
2017-09-28,35.803013
2017-09-29,35.999218
2017-10-02,35.926811
2017-10-03,36.083317
2017-10-04,35.849731
2017-10-05,36.295876
2017-10-06,36.274853
2017-10-09,36.40097
2017-10-10,36.415005
2017-10-11,36.56683
2017-10-12,36.438366
2017-10-13,36.669598
2017-10-16,37.344646
2017-10-17,37.482452
2017-10-18,37.316608
2017-10-19,36.433674
2017-10-20,36.496754
2017-10-23,36.478054
2017-10-24,36.695297
2017-10-25,36.534122
2017-10-26,36.767704
2017-10-27,38.085098
2017-10-30,38.942318
2017-10-31,39.484234
2017-11-01,38.982033
2017-11-02,39.266994
2017-11-03,40.292408
2017-11-06,40.701168
2017-11-07,40.831982
2017-11-08,41.165997
2017-11-09,41.081917
2017-11-10,40.945946
2017-11-13,40.781853
2017-11-14,40.16534
2017-11-15,39.635551
2017-11-16,40.109081
2017-11-17,39.886364
2017-11-20,39.846523
2017-11-21,40.587276
2017-11-22,41.013931
2017-11-24,41.016285
2017-11-27,40.809978
2017-11-28,40.570881
2017-11-29,39.729309
2017-11-30,40.284885
2017-12-01,40.097351
2017-12-04,39.804329
2017-12-05,39.766815
2017-12-06,39.619125
2017-12-07,39.691807
2017-12-08,39.703529
2017-12-11,40.477112
2017-12-12,40.249722
2017-12-13,40.383339
2017-12-14,40.371635
2017-12-15,40.781853
2017-12-18,41.356178
2017-12-19,40.915474
2017-12-20,40.870934
2017-12-21,41.02565
2017-12-22,41.02565
2017-12-26,39.984825
2017-12-27,39.991859
2017-12-28,40.104393
2017-12-29,39.670704
2018-01-02,40.380989
2018-01-03,40.373962
2018-01-04,40.561501
2018-01-05,41.0233
2018-01-08,40.870934
2018-01-09,40.866245
2018-01-10,40.856861
2018-01-11,41.088943
2018-01-12,41.513245
2018-01-16,41.302273
2018-01-17,41.984417
2018-01-18,42.021927
2018-01-19,41.834393
2018-01-22,41.492134
2018-01-23,41.501511
2018-01-24,40.840462
2018-01-25,40.11142
2018-01-26,40.205177
2018-01-29,39.373001
2018-01-30,39.140919
2018-01-31,39.248749
2018-02-01,39.330803
2018-02-02,37.624233
2018-02-05,36.684216
2018-02-06,38.217312
2018-02-07,37.399189
2018-02-08,36.37009
2018-02-09,36.814941
2018-02-12,38.297817
2018-02-13,38.681469
2018-02-14,39.39465
2018-02-15,40.717464
2018-02-16,40.585636
2018-02-20,40.449142
2018-02-21,40.265545
2018-02-22,40.602116
2018-02-23,41.30825
2018-02-26,42.124992
2018-02-27,41.988476
2018-02-28,41.924923
2018-03-01,41.190552
2018-03-02,41.475376
2018-03-05,41.618938
2018-03-06,41.583633
2018-03-07,41.197624
2018-03-08,41.647182
2018-03-09,42.362728
2018-03-12,42.772266
2018-03-13,42.360378
2018-03-14,42.000256
2018-03-15,42.049667
2018-03-16,41.901402
2018-03-19,41.261177
2018-03-20,41.247051
2018-03-21,40.312611
2018-03-22,39.743008
2018-03-23,38.822689
2018-03-26,40.665684
2018-03-27,39.622971
2018-03-28,39.185165
2018-03-29,39.491161
2018-04-02,39.232231
2018-04-03,39.634735
2018-04-04,40.392643
2018-04-05,40.672729
2018-04-06,39.632381
2018-04-09,40.025459
2018-04-10,40.778656
2018-04-11,40.58799
2018-04-12,40.988148
2018-04-13,41.127014
2018-04-16,41.383568
2018-04-17,41.953178
2018-04-18,41.85902
2018-04-19,40.672729
2018-04-20,39.00629
2018-04-23,38.893311
2018-04-24,38.351948
2018-04-25,38.519047
2018-04-26,38.653217
2018-04-27,38.206017
2018-04-30,38.898006
2018-05-01,39.801853
2018-05-02,41.560097
2018-05-03,41.635422
2018-05-04,43.268917
2018-05-07,43.581978
2018-05-08,43.791447
2018-05-09,44.0998
2018-05-10,44.730606
2018-05-11,44.560474
2018-05-14,44.456509
2018-05-15,44.052475
2018-05-16,44.463604
2018-05-17,44.182434
2018-05-18,44.021748
2018-05-21,44.333641
2018-05-22,44.222588
2018-05-23,44.506119
2018-05-24,44.456509
2018-05-25,44.558121
2018-05-29,44.397434
2018-05-30,44.302921
2018-05-31,44.154068
2018-06-01,44.95034
2018-06-04,45.326023
2018-06-05,45.675728
2018-06-06,45.834015
2018-06-07,45.711174
2018-06-08,45.295307
2018-06-11,45.184261
2018-06-12,45.432354
2018-06-13,45.059036
2018-06-14,45.082653
2018-06-15,44.619541
2018-06-18,44.595909
2018-06-19,43.875244
2018-06-20,44.06665
2018-06-21,43.820915
2018-06-22,43.69331
2018-06-25,43.043533
2018-06-26,43.577545
2018-06-27,43.513748
2018-06-28,43.83036
2018-06-29,43.738201
2018-07-02,44.227314
2018-07-03,43.457043
2018-07-05,43.806736
2018-07-06,44.413986
2018-07-09,45.030674
2018-07-10,44.976326
2018-07-11,44.392704
2018-07-12,45.13699
2018-07-13,45.207886
2018-07-16,45.108646
2018-07-17,45.236233
2018-07-18,44.988136
2018-07-19,45.337841
2018-07-20,45.233879
2018-07-23,45.274052
2018-07-24,45.602474
2018-07-25,46.032501
2018-07-26,45.888374
2018-07-27,45.125187
2018-07-30,44.87236
2018-07-31,44.962158
2018-08-01,47.610878
2018-08-02,49.002563
2018-08-03,49.14436
2018-08-06,49.399525
2018-08-07,48.93642
2018-08-08,48.969494
2018-08-09,49.354633
2018-08-10,49.207623
2018-08-13,49.525349
2018-08-14,49.73402
2018-08-15,49.850197
2018-08-16,50.580494
2018-08-17,51.590599
2018-08-20,51.087925
2018-08-21,50.988335
2018-08-22,50.990704
2018-08-23,51.095039
2018-08-24,51.253895
2018-08-27,51.675953
2018-08-28,52.093281
2018-08-29,52.871002
2018-08-30,53.357067
2018-08-31,53.973549
2018-09-04,54.146656
2018-09-05,53.79335
2018-09-06,52.899452
2018-09-07,52.472645
2018-09-10,51.768429
2018-09-11,53.077278
2018-09-12,52.418114
2018-09-13,53.68428
2018-09-14,53.074909
2018-09-17,51.661728
2018-09-18,51.747086
2018-09-19,51.777901
2018-09-20,52.17152
2018-09-21,51.609566
2018-09-24,52.351715
2018-09-25,52.683674
2018-09-26,52.263996
2018-09-27,53.338097
2018-09-28,53.525433
2018-10-01,53.88583
2018-10-02,54.364803
2018-10-03,55.02634
2018-10-04,54.058922
2018-10-05,53.18161
2018-10-08,53.058315
2018-10-09,53.79335
2018-10-10,51.301315
2018-10-11,50.848434
2018-10-12,52.664703
2018-10-15,51.538429
2018-10-16,52.674187
2018-10-17,52.446575
2018-10-18,51.220707
2018-10-19,52.000801
2018-10-22,52.318523
2018-10-23,52.811718
2018-10-24,51.000187
2018-10-25,52.116982
2018-10-26,51.287094
2018-10-29,50.324436
2018-10-30,50.575764
2018-10-31,51.8941
2018-11-01,52.690788
2018-11-02,49.195774
2018-11-05,47.799194
2018-11-06,48.316101
2018-11-07,49.781437
2018-11-08,49.607746
2018-11-09,48.651245
2018-11-12,46.20047
2018-11-13,45.738865
2018-11-14,44.446861
2018-11-15,45.543758
2018-11-16,46.048195
2018-11-19,44.223209
2018-11-20,42.11031
2018-11-21,42.062717
2018-11-23,40.994381
2018-11-26,41.548782
2018-11-27,41.458363
2018-11-28,43.052547
2018-11-29,42.721813
2018-11-30,42.491009
2018-12-03,43.975742
2018-12-04,42.041309
2018-12-06,41.572575
2018-12-07,40.090233
2018-12-10,40.354332
2018-12-11,40.123531
2018-12-12,40.235363
2018-12-13,40.675537
2018-12-14,39.37402
2018-12-17,39.007587
2018-12-18,39.514404
2018-12-19,38.281895
2018-12-20,37.315849
2018-12-21,35.864422
2018-12-24,34.936478
2018-12-26,37.396748
2018-12-27,37.154057
2018-12-28,37.1731
2018-12-31,37.532379
2019-01-02,37.575207
2019-01-03,33.832451
2019-01-04,35.276733
2019-01-07,35.198212
2019-01-08,35.86919
2019-01-09,36.478317
2019-01-10,36.594898
2019-01-11,36.235622
2019-01-14,35.690735
2019-01-15,36.421211
2019-01-16,36.86615
2019-01-17,37.085056
2019-01-18,37.313469
2019-01-22,36.475937
2019-01-23,36.623451
2019-01-24,36.333164
2019-01-25,37.537144
2019-01-28,37.189758
2019-01-29,36.804283
2019-01-30,39.319294
2019-01-31,39.602436
2019-02-01,39.621487
2019-02-04,40.746922
2019-02-05,41.444077
2019-02-06,41.458363
2019-02-07,40.673161
2019-02-08,40.72094
2019-02-11,40.486778
2019-02-12,40.835667
2019-02-13,40.666
2019-02-14,40.814144
2019-02-15,40.723339
2019-02-19,40.845207
2019-02-20,41.108063
2019-02-21,40.876282
2019-02-22,41.332699
2019-02-25,41.633781
2019-02-26,41.657681
2019-02-27,41.786705
2019-02-28,41.375706
2019-03-01,41.810612
2019-03-04,42.020893
2019-03-05,41.94442
2019-03-06,41.703075
2019-03-07,41.220379
2019-03-08,41.318359
2019-03-11,42.749714
2019-03-12,43.230022
2019-03-13,43.421192
2019-03-14,43.903889
2019-03-15,44.474991
2019-03-18,44.929028
2019-03-19,44.572968
2019-03-20,44.962463
2019-03-21,46.618439
2019-03-22,45.653061
2019-03-25,45.101063
2019-03-26,44.635101
2019-03-27,45.036552
2019-03-28,45.096287
2019-03-29,45.390202
2019-04-01,45.698471
2019-04-02,46.362762
2019-04-03,46.680588
2019-04-04,46.761837
2019-04-05,47.074863
2019-04-08,47.815643
2019-04-09,47.67226
2019-04-10,47.939903
2019-04-11,47.540836
2019-04-12,47.521721
2019-04-15,47.607742
2019-04-16,47.612522
2019-04-17,48.539684
2019-04-18,48.714123
2019-04-22,48.874233
2019-04-23,49.579159
2019-04-24,49.502686
2019-04-25,49.053452
2019-04-26,48.819267
2019-04-29,48.893341
2019-04-30,47.951847
2019-05-01,50.305595
2019-05-02,49.978214
2019-05-03,50.599522
2019-05-06,49.818123
2019-05-07,48.475166
2019-05-08,48.484726
2019-05-09,47.963799
2019-05-10,47.299328
2019-05-13,44.55032
2019-05-14,45.255558
2019-05-15,45.797691
2019-05-16,45.596191
2019-05-17,45.337128
2019-05-20,43.919434
2019-05-21,44.761414
2019-05-22,43.84507
2019-05-23,43.096642
2019-05-24,42.931133
2019-05-28,42.753624
2019-05-29,42.549721
2019-05-30,42.77042
2019-05-31,41.995613
2019-06-03,41.571014
2019-06-04,43.091854
2019-06-05,43.787502
2019-06-06,44.430374
2019-06-07,45.612991
2019-06-10,46.195889
2019-06-11,46.730812
2019-06-12,46.582092
2019-06-13,46.572498
2019-06-14,46.234272
2019-06-17,46.51012
2019-06-18,47.603977
2019-06-19,47.464851
2019-06-20,47.84626
2019-06-21,47.683136
2019-06-24,47.635166
2019-06-25,46.913128
2019-06-26,47.927818
2019-06-27,47.913422
2019-06-28,47.476837
2019-07-01,48.34761
2019-07-02,48.630661
2019-07-03,49.033653
2019-07-05,48.990479
2019-07-08,47.980595
2019-07-09,48.273239
2019-07-10,48.750603
2019-07-11,48.395573
2019-07-12,48.767391
2019-07-15,49.225571
2019-07-16,49.055244
2019-07-17,48.779385
2019-07-18,49.333504
2019-07-19,48.597061
2019-07-22,49.707714
2019-07-23,50.096317
2019-07-24,50.055538
2019-07-25,49.659733
2019-07-26,49.83247
2019-07-29,50.297817
2019-07-30,50.081924
2019-07-31,51.103802
2019-08-01,49.997978
2019-08-02,48.940102
2019-08-05,46.378201
2019-08-06,47.256153
2019-08-07,47.745506
2019-08-08,48.798576
2019-08-09,48.396454
2019-08-12,48.273651
2019-08-13,50.31797
2019-08-14,48.820236
2019-08-15,48.577049
2019-08-16,49.723213
2019-08-19,50.650253
2019-08-20,50.65266
2019-08-21,51.201656
2019-08-22,51.158314
2019-08-23,48.793762
2019-08-26,49.720798
2019-08-27,49.159767
2019-08-28,49.489647
2019-08-29,50.327599
2019-08-30,50.262577
2019-09-03,49.530575
2019-09-04,50.370934
2019-09-05,51.355774
2019-09-06,51.350948
2019-09-09,51.570072
2019-09-10,52.17926
2019-09-11,53.838306
2019-09-12,53.717922
2019-09-13,52.672882
2019-09-16,52.949806
2019-09-17,53.142433
2019-09-18,53.640877
2019-09-19,53.205032
2019-09-20,52.427296
2019-09-23,52.665668
2019-09-24,52.415237
2019-09-25,53.221893
2019-09-26,52.947388
2019-09-27,52.689747
2019-09-30,53.92981
2019-10-01,54.079098
2019-10-02,52.723457
2019-10-03,53.171333
2019-10-04,54.661816
2019-10-07,54.673851
2019-10-08,54.033344
2019-10-09,54.666634
2019-10-10,55.403461
2019-10-11,56.877087
2019-10-14,56.795219
2019-10-15,56.662788
2019-10-16,56.434036
2019-10-17,56.653152
2019-10-18,56.925243
2019-10-21,57.912483
2019-10-22,57.780056
2019-10-23,58.555389
2019-10-24,58.651711
2019-10-25,59.374077
2019-10-28,59.968838
2019-10-29,58.581879
2019-10-30,58.574661
2019-10-31,59.899006
2019-11-01,61.598995
2019-11-04,62.003517
2019-11-05,61.914436
2019-11-06,61.940907
2019-11-07,62.655781
2019-11-08,62.827259
2019-11-11,63.324791
2019-11-12,63.266815
2019-11-13,63.873013
2019-11-14,63.43103
2019-11-15,64.184586
2019-11-18,64.508194
2019-11-19,64.312553
2019-11-20,63.563892
2019-11-21,63.278919
2019-11-22,63.223339
2019-11-25,64.331902
2019-11-26,63.829536
2019-11-27,64.686935
2019-11-29,64.544426
2019-12-02,63.798153
2019-12-03,62.660614
2019-12-04,63.21368
2019-12-05,64.141083
2019-12-06,65.380066
2019-12-09,64.464729
2019-12-10,64.841507
2019-12-11,65.394547
2019-12-12,65.561195
2019-12-13,66.452362
2019-12-16,67.589874
2019-12-17,67.722748
2019-12-18,67.560913
2019-12-19,67.628532
2019-12-20,67.488457
2019-12-23,68.589775
2019-12-24,68.654968
2019-12-26,70.017105
2019-12-27,69.990547
2019-12-30,70.405937
2019-12-31,70.920349
2020-01-02,72.538521
2020-01-03,71.833305
2020-01-06,72.405693
2020-01-07,72.065147
2020-01-08,73.224419
2020-01-09,74.779762
2020-01-10,74.948799
2020-01-13,76.550034
2020-01-14,75.51638
2020-01-15,75.192749
2020-01-16,76.134666
2020-01-17,76.977524
2020-01-21,76.455864
2020-01-22,76.72876
2020-01-23,77.098282
2020-01-24,76.876076
2020-01-27,74.615532
2020-01-28,76.726372
2020-01-29,78.33242
2020-01-30,78.218903
2020-01-31,74.750778
2020-02-03,74.545494
2020-02-04,77.006523
2020-02-05,77.634445
2020-02-06,78.542534
2020-02-07,77.474915
2020-02-10,77.842903
2020-02-11,77.37326
2020-02-12,79.21067
2020-02-13,78.646629
2020-02-14,78.665993
2020-02-18,77.225578
2020-02-19,78.344017
2020-02-20,77.540276
2020-02-21,75.785179
2020-02-24,72.185341
2020-02-25,69.740265
2020-02-26,70.846619
2020-02-27,66.215485
2020-02-28,66.176781
2020-03-02,72.337845
2020-03-03,70.040451
2020-03-04,73.289261
2020-03-05,70.911972
2020-03-06,69.970253
2020-03-09,64.436142
2020-03-10,69.076942
2020-03-11,66.677879
2020-03-12,60.093117
2020-03-13,67.29277
2020-03-16,58.635754
2020-03-17,61.213978
2020-03-18,59.715466
2020-03-19,59.257931
2020-03-20,55.495903
2020-03-23,54.31694
2020-03-24,59.766304
2020-03-25,59.437073
2020-03-26,62.564831
2020-03-27,59.974503
2020-03-30,61.686058
2020-03-31,61.560165
2020-04-01,58.321056
2020-04-02,59.294231
2020-04-03,58.442097
2020-04-06,63.540432
2020-04-07,62.804482
2020-04-08,64.411926
2020-04-09,64.876732
2020-04-13,66.150131
2020-04-14,69.490929
2020-04-15,68.856651
2020-04-16,69.403748
2020-04-17,68.462044
2020-04-20,67.040993
2020-04-21,64.96875
2020-04-22,66.840073
2020-04-23,66.581024
2020-04-24,68.503204
2020-04-27,68.55162
2020-04-28,67.44043
2020-04-29,69.65554
2020-04-30,71.125
2020-05-01,69.979927
2020-05-04,70.97007
2020-05-05,72.035255
2020-05-06,72.778458
2020-05-07,73.531342
2020-05-08,75.281509
2020-05-11,76.466087
2020-05-12,75.592255
2020-05-13,74.679512
2020-05-14,75.13829
2020-05-15,74.694061
2020-05-18,76.453964
2020-05-19,76.012161
2020-05-20,77.490463
2020-05-21,76.912743
2020-05-22,77.407913
2020-05-26,76.883606
2020-05-27,77.218582
2020-05-28,77.252586
2020-05-29,77.177322
2020-06-01,78.126457
2020-06-02,78.488106
2020-06-03,78.920204
2020-06-04,78.240532
2020-06-05,80.46891
2020-06-08,80.944695
2020-06-09,83.500755
2020-06-10,85.64901
2020-06-11,81.536942
2020-06-12,82.240921
2020-06-15,83.258011
2020-06-16,85.464523
2020-06-17,85.345589
2020-06-18,85.37957
2020-06-19,84.89167
2020-06-22,87.11274
2020-06-23,88.972137
2020-06-24,87.401588
2020-06-25,88.561897
2020-06-26,85.840775
2020-06-29,87.81913
2020-06-30,88.552193
2020-07-01,88.384705
2020-07-02,88.384705
2020-07-06,90.748993
2020-07-07,90.46743
2020-07-08,92.574432
2020-07-09,92.972542
2020-07-10,93.135155
2020-07-13,92.705528
2020-07-14,94.239647
2020-07-15,94.887764
2020-07-16,93.720169
2020-07-17,93.530838
2020-07-20,95.501915
2020-07-21,94.183823
2020-07-22,94.448395
2020-07-23,90.149452
2020-07-24,89.926132
2020-07-27,92.057411
2020-07-28,90.545105
2020-07-29,92.280701
2020-07-30,93.397339
2020-07-31,103.17498
2020-08-03,105.774742
2020-08-04,106.481102
2020-08-05,106.867065
2020-08-06,110.595581
2020-08-07,108.0811
2020-08-10,109.652039
2020-08-11,106.390999
2020-08-12,109.926849
2020-08-13,111.872269
2020-08-14,111.772583
2020-08-17,111.480759
2020-08-18,112.409714
2020-08-19,112.550758
2020-08-20,115.048203
2020-08-21,120.976913
2020-08-24,122.423836
2020-08-25,121.419479
2020-08-26,123.070694
2020-08-27,121.599472
2020-08-28,121.402466
2020-08-31,125.519516
2020-09-01,130.519241
2020-09-02,127.815079
2020-09-03,117.582123
2020-09-04,117.659935
2020-09-08,109.742027
2020-09-09,114.119247
2020-09-10,110.393723
2020-09-11,108.944412
2020-09-14,112.212723
2020-09-15,112.387833
2020-09-16,109.070847
2020-09-17,107.329666
2020-09-18,103.925148
2020-09-21,107.076775
2020-09-22,108.759583
2020-09-23,104.19754
2020-09-24,105.267509
2020-09-25,109.216743
2020-09-28,111.823631
2020-09-29,110.977386
2020-09-30,112.650444
2020-10-01,113.603706
2020-10-02,109.936562
2020-10-05,113.321625
2020-10-06,110.072754
2020-10-07,111.940361
2020-10-08,111.833366
2020-10-09,113.778793
2020-10-12,121.006088
2020-10-13,117.796127
2020-10-14,117.883675
2020-10-15,117.416771
2020-10-16,115.772858
2020-10-19,112.815811
2020-10-20,114.304062
2020-10-21,113.681534
2020-10-22,112.592087
2020-10-23,111.901451
2020-10-26,111.911179
2020-10-27,113.418907
2020-10-28,108.166222
2020-10-29,112.173813
2020-10-30,105.890076
2020-11-02,105.802505
2020-11-03,107.426949
2020-11-04,111.813927
2020-11-05,115.782593
2020-11-06,115.65107
2020-11-09,113.341736
2020-11-10,113.000702
2020-11-11,116.430588
2020-11-12,116.157745
2020-11-13,116.206467
2020-11-16,117.219818
2020-11-17,116.33313
2020-11-18,115.00795
2020-11-19,115.602341
2020-11-20,114.335617
2020-11-23,110.934975
2020-11-24,112.221169
2020-11-25,113.059166
2020-11-27,113.604813
2020-11-30,116.001846
2020-12-01,119.577866
2020-12-02,119.928665
2020-12-03,119.792236
2020-12-04,119.119911
2020-12-07,120.581512
2020-12-08,121.195351
2020-12-09,118.661934
2020-12-10,120.084541
2020-12-11,119.27581
2020-12-14,118.661934
2020-12-15,124.605759
2020-12-16,124.537537
2020-12-17,125.404778
2020-12-18,123.417
2020-12-21,124.946785
2020-12-22,128.503357
2020-12-23,127.606911
2020-12-24,128.591064
2020-12-28,133.190186
2020-12-29,131.416763
2020-12-30,130.296249
2020-12-31,129.292618
2021-01-04,126.096581
2021-01-05,127.655563
2021-01-06,123.358536
2021-01-07,127.567932
2021-01-08,128.669006
2021-01-11,125.677605
2021-01-12,125.50219
2021-01-13,127.538681
2021-01-14,125.609383
2021-01-15,123.88472
2021-01-19,124.557037
2021-01-20,128.649521
2021-01-21,133.365601
2021-01-22,135.509247
2021-01-25,139.260666
2021-01-26,139.494522
2021-01-27,138.422699
2021-01-28,133.579941
2021-01-29,128.581314
2021-02-01,130.70549
2021-02-02,131.533691
2021-02-03,130.51062
2021-02-04,133.872253
2021-02-05,133.457504
2021-02-08,133.603882
2021-02-09,132.725632
2021-02-10,132.120621
2021-02-11,131.866898
2021-02-12,132.101059
2021-02-16,129.973709
2021-02-17,127.680458
2021-02-18,126.577759
2021-02-19,126.733879
2021-02-22,122.957359
2021-02-23,122.820724
2021-02-24,122.323067
2021-02-25,118.068329
2021-02-26,118.331825
2021-03-01,124.704132
2021-03-02,122.098602
2021-03-03,119.112495
2021-03-04,117.229111
2021-03-05,118.487938
2021-03-08,113.55014
2021-03-09,118.165916
2021-03-10,117.082733
2021-03-11,119.014931
2021-03-12,118.107361
2021-03-15,120.995895
2021-03-16,122.537727
2021-03-17,121.747299
2021-03-18,117.619461
2021-03-19,117.092476
2021-03-22,120.410378
2021-03-23,119.580887
2021-03-24,117.190056
2021-03-25,117.678001
2021-03-26,118.283012
2021-03-29,118.458687
2021-03-30,117.004669
2021-03-31,119.200325
2021-04-01,120.029785
2021-04-05,122.859772
2021-04-06,123.162277
2021-04-07,124.81147
2021-04-08,127.212074
